/net8 X,/net8 Y,/net10 X,/net10 Y,/net7 X,/net7 Y,/net9 X,/net9 Y,/net3 X,/net3 Y
1.505204345023851e-08,2.072210097711925e-16,1.505204345023851e-08,5,1.505204345023851e-08,-3.385447098429269e-16,1.505204345023851e-08,-3.385447098429269e-16,1.505204345023851e-08,4.999860031716358
1.562602172511925e-08,3.305287116576448e-16,1.562602172511925e-08,5,1.562602172511925e-08,3.106238206535995e-16,1.562602172511925e-08,3.106238206535995e-16,1.562602172511925e-08,4.999886254519593
1.62e-08,-4.430994368426153e-16,1.62e-08,5,1.62e-08,3.676382239395021e-17,1.62e-08,3.676382239395021e-17,1.62e-08,4.999903897808053
1.620625e-08,0.3125000000000644,1.620625e-08,5,1.620625e-08,3.37817844597121e-17,1.620625e-08,3.37817844597121e-17,1.620625e-08,5.019356207081847
1.621270135029719e-08,0.6350675148595858,1.621270135029719e-08,5,1.621270135029719e-08,3.070367704958751e-17,1.621270135029719e-08,3.070367704958751e-17,1.621270135029719e-08,5.039283997289676
1.622560405089157e-08,1.280202544578627,1.622560405089157e-08,5,1.622560405089157e-08,2.454746222933826e-17,1.622560405089157e-08,2.454746222933826e-17,1.622560405089157e-08,5.078341028618369
1.622822730091194e-08,1.411365045597048,1.622822730091194e-08,5,1.622822730091194e-08,2.329584125786161e-17,1.622822730091194e-08,2.329584125786161e-17,1.622822730091194e-08,5.086147921437039
1.623165697432769e-08,1.582848716384462,1.623165697432769e-08,5,1.623165697432769e-08,2.165945466141222e-17,1.623165697432769e-08,2.165945466141222e-17,1.623165697432769e-08,5.09626860557867
1.623519055587132e-08,1.759527793566292,1.623519055587132e-08,5,1.623519055587132e-08,1.99734907883167e-17,1.623519055587132e-08,1.99734907883167e-17,1.623519055587132e-08,5.106589112309188
1.623939563761327e-08,1.969781880663568,1.623939563761327e-08,5,1.623939563761327e-08,1.796713666494836e-17,1.623939563761327e-08,1.796713666494836e-17,1.623939563761327e-08,5.118729970222997
1.624457408934152e-08,2.228704467076009,1.624457408934152e-08,5,1.624457408934152e-08,1.549636234586732e-17,1.624457408934152e-08,1.549636234586732e-17,1.624457408934152e-08,5.133494358769368
1.624748498239898e-08,2.374249119948994,1.624748498239898e-08,5,1.624748498239898e-08,1.410749938269074e-17,1.624748498239898e-08,1.410749938269074e-17,1.624748498239898e-08,5.141998792598076
1.625075494562617e-08,2.53774728130881,1.625075494562617e-08,5,1.625075494562617e-08,1.254731468076098e-17,1.625075494562617e-08,1.254731468076098e-17,1.625075494562617e-08,5.15221243586957
1.625341464270433e-08,2.670732135216594,1.625341464270433e-08,5,1.625341464270433e-08,1.127830386785847e-17,1.625341464270433e-08,1.127830386785847e-17,1.625341464270433e-08,5.160426433346137
1.625609763065132e-08,2.804881532566299,1.625609763065132e-08,5,1.625609763065132e-08,9.998180374252386e-18,1.625609763065132e-08,9.998180374252386e-18,1.625609763065132e-08,5.168326962670351
1.626146360654531e-08,3.073180327265708,1.626146360654531e-08,5,1.626146360654531e-08,7.437933387040296e-18,1.626146360654531e-08,7.437933387040296e-18,1.626146360654531e-08,5.182122837713285
1.626593257184668e-08,3.296628592334205,1.626593257184668e-08,5,1.626593257184668e-08,5.305673538164318e-18,1.626593257184668e-08,5.305673538164318e-18,1.626593257184668e-08,5.190978280755276
1.627042725346159e-08,3.521362673079379,1.627042725346159e-08,5,1.627042725346159e-08,3.161143765690691e-18,1.627042725346159e-08,3.161143765690691e-18,1.627042725346159e-08,5.196968832149182
1.627532052097171e-08,3.766026048585319,1.627532052097171e-08,5,1.627532052097171e-08,8.264382716837193e-19,1.627532052097171e-08,8.264382716837193e-19,1.627532052097171e-08,5.199759640470526
1.628054143884204e-08,4.027071942101928,1.628054143884204e-08,5,1.628054143884204e-08,-1.6645977508548e-18,1.628054143884204e-08,-1.6645977508548e-18,1.628054143884204e-08,5.198163074418431
1.628563561510998e-08,4.281780755499062,1.628563561510998e-08,5,1.628563561510998e-08,-4.095162050805798e-18,1.628563561510998e-08,-4.095162050805798e-18,1.628563561510998e-08,5.191408616737776
1.62895184665589e-08,4.475923327945249,1.62895184665589e-08,5,1.62895184665589e-08,-5.947771700997229e-18,1.62895184665589e-08,-5.947771700997229e-18,1.62895184665589e-08,5.179403192651811
1.629310993081806e-08,4.655496540903016,1.629310993081806e-08,5,1.629310993081806e-08,-7.6613529266382e-18,1.629310993081806e-08,-7.6613529266382e-18,1.629310993081806e-08,5.16470998871054
1.629655496540903e-08,4.827748270451634,1.629655496540903e-08,5,1.629655496540903e-08,-9.305068740244043e-18,1.629655496540903e-08,-9.305068740244043e-18,1.629655496540903e-08,5.149092973112833
1.63e-08,5,1.63e-08,5,1.63e-08,-1.094878455384826e-17,1.63e-08,-1.094878455384826e-17,1.63e-08,5.132270433703148
1.630088226740081e-08,5,1.630088226740081e-08,5,1.630088226740081e-08,-1.136973733102694e-17,1.630088226740081e-08,-1.136973733102694e-17,1.630088226740081e-08,5.126460657300458
1.630166050920632e-08,5,1.630166050920632e-08,5,1.630166050920632e-08,-1.174105678478988e-17,1.630166050920632e-08,-1.174105678478988e-17,1.630166050920632e-08,5.121270584052703
1.630255335153643e-08,5,1.630255335153643e-08,5,1.630255335153643e-08,-1.216705513641915e-17,1.630255335153643e-08,-1.216705513641915e-17,1.630255335153643e-08,5.115219143221496
1.630433903619665e-08,5,1.630433903619665e-08,5,1.630433903619665e-08,-1.301905183967772e-17,1.630433903619665e-08,-1.301905183967772e-17,1.630433903619665e-08,5.102809574689818
1.630791040551709e-08,5,1.630791040551709e-08,5,1.630791040551709e-08,-1.472304524619496e-17,1.630791040551709e-08,-1.472304524619496e-17,1.630791040551709e-08,5.076960108301245
1.631192574034934e-08,5,1.631192574034934e-08,5,1.631192574034934e-08,-1.663886617234385e-17,1.631192574034934e-08,-1.663886617234385e-17,1.631192574034934e-08,5.046602480155721
1.631603678775948e-08,5,1.631603678775948e-08,5,1.631603678775948e-08,-1.860035406458236e-17,1.631603678775948e-08,-1.860035406458236e-17,1.631603678775948e-08,5.014457890649453
1.632051591140592e-08,5,1.632051591140592e-08,5,1.632051591140592e-08,-2.073746072471136e-17,1.632051591140592e-08,-2.073746072471136e-17,1.632051591140592e-08,4.97855749494426
1.632546635940254e-08,5,1.632546635940254e-08,5,1.632546635940254e-08,-2.30994485194938e-17,1.632546635940254e-08,-2.30994485194938e-17,1.632546635940254e-08,4.938132327897481
1.633107384337834e-08,5,1.633107384337834e-08,5,1.633107384337834e-08,-2.577492530853221e-17,1.633107384337834e-08,-2.577492530853221e-17,1.633107384337834e-08,4.891686273682578
1.633758635692742e-08,5,1.633758635692742e-08,5,1.633758635692742e-08,-2.888221530062814e-17,1.633758635692742e-08,-2.888221530062814e-17,1.633758635692742e-08,4.837139411474841
1.634531952679817e-08,5,1.634531952679817e-08,5,1.634531952679817e-08,-3.257191224566586e-17,1.634531952679817e-08,-3.257191224566586e-17,1.634531952679817e-08,4.771772160752358
1.635474857058849e-08,5,1.635474857058849e-08,5,1.635474857058849e-08,-3.707075484828325e-17,1.635474857058849e-08,-3.707075484828325e-17,1.635474857058849e-08,4.691419909104019
1.636664589487832e-08,5,1.636664589487832e-08,5,1.636664589487832e-08,-4.274727842399851e-17,1.636664589487832e-08,-4.274727842399851e-17,1.636664589487832e-08,4.58923452588346
1.638239050176827e-08,5,1.638239050176827e-08,5,1.638239050176827e-08,-5.025944082488829e-17,1.638239050176827e-08,-5.025944082488829e-17,1.638239050176827e-08,4.453168285042393
1.640476649854456e-08,5,1.640476649854456e-08,5,1.640476649854456e-08,-6.093561221743497e-17,1.640476649854456e-08,-6.093561221743497e-17,1.640476649854456e-08,4.268079423215301
1.642563037044919e-08,5,1.642563037044919e-08,5,1.642563037044919e-08,-7.089030941340532e-17,1.642563037044919e-08,-7.089030941340532e-17,1.642563037044919e-08,4.108804735696924
1.645293165456515e-08,5,1.645293165456515e-08,5,1.645293165456515e-08,-8.391646379539735e-17,1.645293165456515e-08,-8.391646379539735e-17,1.645293165456515e-08,3.903918489708285
1.647578235683037e-08,5,1.647578235683037e-08,5,1.647578235683037e-08,-9.481912955205092e-17,1.647578235683037e-08,-9.481912955205092e-17,1.647578235683037e-08,3.734313100015262
1.652148376136079e-08,5,1.652148376136079e-08,5,1.652148376136079e-08,-1.166244610653759e-16,1.652148376136079e-08,-1.166244610653759e-16,1.652148376136079e-08,3.400461214481714
1.656630975834828e-08,5,1.656630975834828e-08,5,1.656630975834828e-08,-1.380121128185652e-16,1.656630975834828e-08,-1.380121128185652e-16,1.656630975834828e-08,3.080551429648923
1.660858948426241e-08,5,1.660858948426241e-08,5,1.660858948426241e-08,-1.581848722627136e-16,1.660858948426241e-08,-1.581848722627136e-16,1.660858948426241e-08,2.788440951369694
1.663685753988975e-08,5,1.663685753988975e-08,5,1.663685753988975e-08,-1.716722985360745e-16,1.663685753988975e-08,-1.716722985360745e-16,1.663685753988975e-08,2.60087054729899
1.666691705935716e-08,5,1.666691705935716e-08,5,1.666691705935716e-08,-1.860144789100754e-16,1.666691705935716e-08,-1.860144789100754e-16,1.666691705935716e-08,2.409874071154693
1.668901436888315e-08,5,1.668901436888315e-08,5,1.668901436888315e-08,-1.965576813503415e-16,1.668901436888315e-08,-1.965576813503415e-16,1.668901436888315e-08,2.276077405570227
1.670491039678815e-08,5,1.670491039678815e-08,5,1.670491039678815e-08,-2.041420906650346e-16,1.670491039678815e-08,-2.041420906650346e-16,1.670491039678815e-08,2.186363256491981
1.672411305606141e-08,5,1.672411305606141e-08,5,1.672411305606141e-08,-2.133041800077006e-16,1.672411305606141e-08,-2.133041800077006e-16,1.672411305606141e-08,2.08634080421178
1.674440052072449e-08,5,1.674440052072449e-08,5,1.674440052072449e-08,-2.229838582821669e-16,1.674440052072449e-08,-2.229838582821669e-16,1.674440052072449e-08,1.989829831657866
1.67655291819897e-08,5,1.67655291819897e-08,5,1.67655291819897e-08,-2.33064893385075e-16,1.67655291819897e-08,-2.33064893385075e-16,1.67655291819897e-08,1.897799494221897
1.678402246192442e-08,5,1.678402246192442e-08,5,1.678402246192442e-08,-2.418885193521799e-16,1.678402246192442e-08,-2.418885193521799e-16,1.678402246192442e-08,1.822885692288355
1.680092904938008e-08,5,1.680092904938008e-08,5,1.680092904938008e-08,-2.499550929732756e-16,1.680092904938008e-08,-2.499550929732756e-16,1.680092904938008e-08,1.757654112099952
1.681635362049869e-08,5,1.681635362049869e-08,5,1.681635362049869e-08,-2.573145579645715e-16,1.681635362049869e-08,-2.573145579645715e-16,1.681635362049869e-08,1.70000750138642
1.682898820066016e-08,5,1.682898820066016e-08,5,1.682898820066016e-08,-2.633428455365921e-16,1.682898820066016e-08,-2.633428455365921e-16,1.682898820066016e-08,1.655942646392674
1.683977468083218e-08,5,1.683977468083218e-08,5,1.683977468083218e-08,-2.68489356424633e-16,1.683977468083218e-08,-2.68489356424633e-16,1.683977468083218e-08,1.620835478596193
1.685281586976672e-08,5,1.685281586976672e-08,5,1.685281586976672e-08,-2.747116476423716e-16,1.685281586976672e-08,-2.747116476423716e-16,1.685281586976672e-08,1.57861536134941
1.687264206358561e-08,5,1.687264206358561e-08,5,1.687264206358561e-08,-2.841712415720095e-16,1.687264206358561e-08,-2.841712415720095e-16,1.687264206358561e-08,1.511396014633657
1.688958624473466e-08,5,1.688958624473466e-08,5,1.688958624473466e-08,-2.922557521242868e-16,1.688958624473466e-08,-2.922557521242868e-16,1.688958624473466e-08,1.450479040102728
1.690555312681483e-08,5,1.690555312681483e-08,5,1.690555312681483e-08,-2.998739678131221e-16,1.690555312681483e-08,-2.998739678131221e-16,1.690555312681483e-08,1.390914576380697
1.692256347375064e-08,5,1.692256347375064e-08,5,1.692256347375064e-08,-3.07990047787177e-16,1.692256347375064e-08,-3.07990047787177e-16,1.692256347375064e-08,1.326359561632785
1.694077124675883e-08,5,1.694077124675883e-08,5,1.694077124675883e-08,-3.166774509566498e-16,1.694077124675883e-08,-3.166774509566498e-16,1.694077124675883e-08,1.257236448658259
1.696082626078036e-08,5,1.696082626078036e-08,5,1.696082626078036e-08,-3.262462209702082e-16,1.696082626078036e-08,-3.262462209702082e-16,1.696082626078036e-08,1.182248286463391
1.698351769494749e-08,5,1.698351769494749e-08,5,1.698351769494749e-08,-3.370728957653572e-16,1.698351769494749e-08,-3.370728957653572e-16,1.698351769494749e-08,1.099912142524767
1.700980422460213e-08,5,1.700980422460213e-08,5,1.700980422460213e-08,-3.496148843398863e-16,1.700980422460213e-08,-3.496148843398863e-16,1.700980422460213e-08,1.008629586835332
1.704129074977671e-08,5,1.704129074977671e-08,5,1.704129074977671e-08,-3.646379263382017e-16,1.704129074977671e-08,-3.646379263382017e-16,1.704129074977671e-08,0.9046996351106154
1.708003085475e-08,5,1.708003085475e-08,5,1.708003085475e-08,-3.831218403555837e-16,1.708003085475e-08,-3.831218403555837e-16,1.708003085475e-08,0.7829905098521487
1.712348038580471e-08,5,1.712348038580471e-08,5,1.712348038580471e-08,-4.038527443287477e-16,1.712348038580471e-08,-4.038527443287477e-16,1.712348038580471e-08,0.6597542689919351
1.716915609910533e-08,5,1.716915609910533e-08,5,1.716915609910533e-08,-4.256458178868841e-16,1.716915609910533e-08,-4.256458178868841e-16,1.716915609910533e-08,0.5484187390154236
1.721808651702888e-08,5,1.721808651702888e-08,5,1.721808651702888e-08,4.39186623831002e-16,1.721808651702888e-08,4.39186623831002e-16,1.721808651702888e-08,0.4484844091509056
1.727674101119282e-08,5,1.727674101119282e-08,5,1.727674101119282e-08,2.210487191284887e-17,1.727674101119282e-08,2.210487191284887e-17,1.727674101119282e-08,0.3513260967994502
1.735664671432085e-08,5,1.735664671432085e-08,5,1.735664671432085e-08,-4.322806149485295e-16,1.735664671432085e-08,-4.322806149485295e-16,1.735664671432085e-08,0.2505215894622205
1.743747498740901e-08,5,1.743747498740901e-08,5,1.743747498740901e-08,1.298132486838467e-16,1.743747498740901e-08,1.298132486838467e-16,1.743747498740901e-08,0.1770418930277164
1.750212407600261e-08,5,1.750212407600261e-08,5,1.750212407600261e-08,4.308570304546762e-16,1.750212407600261e-08,4.308570304546762e-16,1.750212407600261e-08,0.1341030475770926
1.759124459710147e-08,5,1.759124459710147e-08,5,1.759124459710147e-08,-2.587584811492246e-16,1.759124459710147e-08,-2.587584811492246e-16,1.759124459710147e-08,0.09109444566290993
1.767543034597017e-08,5,1.767543034597017e-08,5,1.767543034597017e-08,-3.098515131915188e-16,1.767543034597017e-08,-3.098515131915188e-16,1.767543034597017e-08,0.06301877667458208
1.776325212688311e-08,5,1.776325212688311e-08,5,1.776325212688311e-08,2.584216165777343e-16,1.776325212688311e-08,2.584216165777343e-16,1.776325212688311e-08,0.04280811178624085
1.786704274707513e-08,5,1.786704274707513e-08,5,1.786704274707513e-08,-2.800991737997269e-17,1.786704274707513e-08,-2.800991737997269e-17,1.786704274707513e-08,0.02691211474663552
1.799044895504521e-08,5,1.799044895504521e-08,5,1.799044895504521e-08,5.714413094987888e-17,1.799044895504521e-08,5.714413094987888e-17,1.799044895504521e-08,0.0152206503832447
1.814018264521728e-08,5,1.814018264521728e-08,5,1.814018264521728e-08,-1.06718257924319e-16,1.814018264521728e-08,-1.06718257924319e-16,1.814018264521728e-08,0.0072823658817684
1.832990309523901e-08,5,1.832990309523901e-08,5,1.832990309523901e-08,1.53111534621297e-16,1.832990309523901e-08,1.53111534621297e-16,1.832990309523901e-08,0.002444093819404304
1.856496362443047e-08,5,1.856496362443047e-08,5,1.856496362443047e-08,3.11605227412911e-16,1.856496362443047e-08,3.11605227412911e-16,1.856496362443047e-08,0.000188599558353604
1.886214243275478e-08,5,1.886214243275478e-08,5,1.886214243275478e-08,2.530934812681001e-16,1.886214243275478e-08,2.530934812681001e-16,1.886214243275478e-08,-0.0004666975830980558
1.925705661225877e-08,5,1.925705661225877e-08,5,1.925705661225877e-08,-2.720215822490323e-16,1.925705661225877e-08,-2.720215822490323e-16,1.925705661225877e-08,-0.0003811813173295185
1.982517434791897e-08,5,1.982517434791897e-08,5,1.982517434791897e-08,-1.465948512610192e-16,1.982517434791897e-08,-1.465948512610192e-16,1.982517434791897e-08,-0.0001343589686998265
2.046258717395948e-08,5,2.046258717395948e-08,5,2.046258717395948e-08,3.431003557242389e-16,2.046258717395948e-08,3.431003557242389e-16,2.046258717395948e-08,-1.414276430197547e-05
2.11e-08,5,2.11e-08,5,2.11e-08,3.13646058708001e-16,2.11e-08,3.13646058708001e-16,2.11e-08,9.207344069093293e-06
2.110625e-08,5,2.110625e-08,5,2.110625e-08,0.3125000000000234,2.110625e-08,3.133572515977096e-16,2.110625e-08,0.002746240586584506
2.111270135029719e-08,5,2.111270135029719e-08,5,2.111270135029719e-08,0.6350675148595439,2.111270135029719e-08,3.1305914026382e-16,2.111270135029719e-08,0.00643053018940997
2.111510845220096e-08,5,2.111510845220096e-08,5,2.111510845220096e-08,0.755422610047751,2.111510845220096e-08,3.129479101606195e-16,2.111510845220096e-08,0.008213693432370536
2.111707747360126e-08,5,2.111707747360126e-08,5,2.111707747360126e-08,0.8538736800628997,2.111707747360126e-08,3.128569233797037e-16,2.111707747360126e-08,0.009587088659242789
2.111915410938815e-08,5,2.111915410938815e-08,5,2.111915410938815e-08,0.957705469407603,2.111915410938815e-08,3.127609638307849e-16,2.111915410938815e-08,0.01095810352804353
2.112330738096194e-08,5,2.112330738096194e-08,5,2.112330738096194e-08,1.165369048097012,2.112330738096194e-08,3.125690447329462e-16,2.112330738096194e-08,0.01405406821975671
2.112766359082708e-08,5,2.112766359082708e-08,5,2.112766359082708e-08,1.383179541354024,2.112766359082708e-08,3.12367748031667e-16,2.112766359082708e-08,0.01818691113566378
2.113031794622943e-08,5,2.113031794622943e-08,5,2.113031794622943e-08,1.515897311471586,2.113031794622943e-08,3.122450925575137e-16,2.113031794622943e-08,0.02100668469605532
2.113289773972088e-08,5,2.113289773972088e-08,5,2.113289773972088e-08,1.644886986043768,2.113289773972088e-08,3.121258825249642e-16,2.113289773972088e-08,0.02397658035914308
2.113541473465607e-08,5,2.113541473465607e-08,5,2.113541473465607e-08,1.770736732803498,2.113541473465607e-08,3.120095743595439e-16,2.113541473465607e-08,0.02708466025147509
2.113772569439195e-08,5,2.113772569439195e-08,5,2.113772569439195e-08,1.886284719597534,2.113772569439195e-08,3.119027869030088e-16,2.113772569439195e-08,0.02997257211830766
2.11396989606469e-08,5,2.11396989606469e-08,5,2.11396989606469e-08,1.984948032345062,2.11396989606469e-08,3.118116039710166e-16,2.11396989606469e-08,0.03263409690104817
2.114169830078006e-08,5,2.114169830078006e-08,5,2.114169830078006e-08,2.084915039003026,2.114169830078006e-08,3.117192161875971e-16,2.114169830078006e-08,0.03551600130818938
2.114569698104638e-08,5,2.114569698104638e-08,5,2.114569698104638e-08,2.284849052318954,2.114569698104638e-08,3.115344406207574e-16,2.114569698104638e-08,0.04181712548689016
2.115345991004909e-08,5,2.115345991004909e-08,5,2.115345991004909e-08,2.67299550245448,2.115345991004909e-08,3.111757223659118e-16,2.115345991004909e-08,0.05578837096057306
2.115978858958301e-08,5,2.115978858958301e-08,5,2.115978858958301e-08,2.989429479150374,2.115978858958301e-08,3.10883279542191e-16,2.115978858958301e-08,0.06849579149429134
2.116475559368515e-08,5,2.116475559368515e-08,5,2.116475559368515e-08,3.237779684257671,2.116475559368515e-08,3.106537585659296e-16,2.116475559368515e-08,0.07903957591454444
2.116939032928553e-08,5,2.116939032928553e-08,5,2.116939032928553e-08,3.469516464276567,2.116939032928553e-08,3.104395914306023e-16,2.116939032928553e-08,0.08914140834879199
2.117389729364994e-08,5,2.117389729364994e-08,5,2.117389729364994e-08,3.694864682497139,2.117389729364994e-08,3.102313284939047e-16,2.117389729364994e-08,0.09907347083810006
2.117858578780276e-08,5,2.117858578780276e-08,5,2.117858578780276e-08,3.929289390137795,2.117858578780276e-08,3.100146772222268e-16,2.117858578780276e-08,0.1094117260780585
2.118368979061038e-08,5,2.118368979061038e-08,5,2.118368979061038e-08,4.184489530519069,2.118368979061038e-08,3.097788256539236e-16,2.118368979061038e-08,0.1205812500531634
2.11893781567308e-08,5,2.11893781567308e-08,5,2.11893781567308e-08,4.4689078365402,2.11893781567308e-08,3.095159711608612e-16,2.11893781567308e-08,0.132838865059623
2.11946890783654e-08,5,2.11946890783654e-08,5,2.11946890783654e-08,4.734453918269956,2.11946890783654e-08,3.09270558051999e-16,2.11946890783654e-08,0.1440562899900688
2.12e-08,5,2.12e-08,5,2.12e-08,4.999999999999879,2.12e-08,3.090251449431358e-16,2.12e-08,0.1550408394723649
2.120051389981207e-08,4.974305009396439,2.120051389981207e-08,4.974305009396439,2.120051389981207e-08,5,2.120051389981207e-08,3.090013980759814e-16,2.120051389981207e-08,0.1529305661337987
2.120106852378286e-08,4.946573810856659,2.120106852378286e-08,4.946573810856659,2.120106852378286e-08,5,2.120106852378286e-08,3.089757693805707e-16,2.120106852378286e-08,0.1506134760976592
2.120187560010285e-08,4.906219994857468,2.120187560010285e-08,4.906219994857468,2.120187560010285e-08,5,2.120187560010285e-08,3.08938475079806e-16,2.120187560010285e-08,0.1471504570790465
2.120348975274282e-08,4.825512362859086,2.120348975274282e-08,4.825512362859086,2.120348975274282e-08,5,2.120348975274282e-08,3.088638864782762e-16,2.120348975274282e-08,0.1399300890262151
2.120671805802275e-08,4.664097098862321,2.120671805802275e-08,4.664097098862321,2.120671805802275e-08,5,2.120671805802275e-08,3.087147092752141e-16,2.120671805802275e-08,0.1245587507653344
2.120966735983157e-08,4.516632008421264,2.120966735983157e-08,4.516632008421264,2.120966735983157e-08,5,2.120966735983157e-08,3.085784245819513e-16,2.120966735983157e-08,0.1092938651821988
2.121288757026061e-08,4.355621486969379,2.121288757026061e-08,4.355621486969379,2.121288757026061e-08,5,2.121288757026061e-08,3.084296214349627e-16,2.121288757026061e-08,0.0902606005040207
2.121618987188525e-08,4.190506405737157,2.121618987188525e-08,4.190506405737157,2.121618987188525e-08,5,2.121618987188525e-08,3.082770249246127e-16,2.121618987188525e-08,0.07004732481787347
2.121990332844348e-08,4.004833577825885,2.121990332844348e-08,4.004833577825885,2.121990332844348e-08,5,2.121990332844348e-08,3.081054292993355e-16,2.121990332844348e-08,0.04858714924539446
2.122503722175942e-08,3.748138912028671,2.122503722175942e-08,3.748138912028671,2.122503722175942e-08,5,2.122503722175942e-08,3.078681965163827e-16,2.122503722175942e-08,0.02233636043532281
2.123205675920877e-08,3.397162039561628,2.123205675920877e-08,3.397162039561628,2.123205675920877e-08,5,2.123205675920877e-08,3.07543829744084e-16,2.123205675920877e-08,-0.005946879867686048
2.124022126553249e-08,2.988936723375298,2.124022126553249e-08,2.988936723375298,2.124022126553249e-08,5,2.124022126553249e-08,3.07166554947434e-16,2.124022126553249e-08,-0.02680259776679607
2.124805827791608e-08,2.597086104195696,2.124805827791608e-08,2.597086104195696,2.124805827791608e-08,5,2.124805827791608e-08,3.068044133633272e-16,2.124805827791608e-08,-0.03437345877392163
2.125638025428681e-08,2.180987285659624,2.125638025428681e-08,2.180987285659624,2.125638025428681e-08,5,2.125638025428681e-08,3.06419862011556e-16,2.125638025428681e-08,-0.02913507849572144
2.126605997924101e-08,1.697001037949475,2.126605997924101e-08,1.697001037949475,2.126605997924101e-08,5,2.126605997924101e-08,3.059725702685476e-16,2.126605997924101e-08,-0.005970669441380843
2.12764100917207e-08,1.179495413964679,2.12764100917207e-08,1.179495413964679,2.12764100917207e-08,5,2.12764100917207e-08,3.054943004960503e-16,2.12764100917207e-08,0.04171495177865688
2.128523086576507e-08,0.7384567117465699,2.128523086576507e-08,0.7384567117465699,2.128523086576507e-08,5,2.128523086576507e-08,3.050867001338328e-16,2.128523086576507e-08,0.1048185408504809
2.129176683545138e-08,0.4116582274308498,2.129176683545138e-08,0.4116582274308498,2.129176683545138e-08,5,2.129176683545138e-08,3.047846786107417e-16,2.129176683545138e-08,0.1625622137191079
2.129382512658854e-08,0.308743670573044,2.129382512658854e-08,0.308743670573044,2.129382512658854e-08,5,2.129382512658854e-08,3.046895667522017e-16,2.129382512658854e-08,0.1825269497039533
2.129691256329427e-08,0.1543718352864998,2.129691256329427e-08,0.1543718352864998,2.129691256329427e-08,5,2.129691256329427e-08,3.045468989643895e-16,2.129691256329427e-08,0.2140999923697026
2.129845628164713e-08,0.07718591764322719,2.129845628164713e-08,0.07718591764322719,2.129845628164713e-08,5,2.129845628164713e-08,3.044755650704823e-16,2.129845628164713e-08,0.2307108853028069
2.13e-08,4.163336342344337e-16,2.13e-08,4.163336342344337e-16,2.13e-08,5,2.13e-08,3.044042311765743e-16,2.13e-08,0.2477635106049922
2.130046621709192e-08,-6.938893903907228e-17,2.130046621709192e-08,-6.938893903907228e-17,2.130046621709192e-08,5,2.130046621709192e-08,3.043826876867845e-16,2.130046621709192e-08,0.2552844522464816
2.130095093051651e-08,-3.486794186713382e-16,2.130095093051651e-08,-3.486794186713382e-16,2.130095093051651e-08,5,2.130095093051651e-08,3.043602894974119e-16,2.130095093051651e-08,0.2630625558845248
2.130151099738024e-08,-3.848604137455082e-16,2.130151099738024e-08,-3.848604137455082e-16,2.130151099738024e-08,5,2.130151099738024e-08,3.043344092905949e-16,2.130151099738024e-08,0.2719801097315243
2.13026311311077e-08,-4.238206891474411e-16,2.13026311311077e-08,-4.238206891474411e-16,2.13026311311077e-08,5,2.13026311311077e-08,3.042826488769601e-16,2.13026311311077e-08,0.2895793773751996
2.130487139856263e-08,-3.681343809656789e-16,2.130487139856263e-08,-3.681343809656789e-16,2.130487139856263e-08,5,2.130487139856263e-08,3.041791280496869e-16,2.130487139856263e-08,0.3238921336079977
2.130777914916898e-08,-3.01910645006057e-17,2.130777914916898e-08,-3.01910645006057e-17,2.130777914916898e-08,5,2.130777914916898e-08,3.040447634015608e-16,2.130777914916898e-08,0.3668461310310694
2.131073272309633e-08,-2.678579537760389e-16,2.131073272309633e-08,-2.678579537760389e-16,2.131073272309633e-08,5,2.131073272309633e-08,3.039082812972773e-16,2.131073272309633e-08,0.4088647579316059
2.131386014359845e-08,-2.695187673768252e-16,2.131386014359845e-08,-2.695187673768252e-16,2.131386014359845e-08,5,2.131386014359845e-08,3.037637658926744e-16,2.131386014359845e-08,0.4518251070748438
2.131721247673065e-08,1.424709062621269e-17,2.131721247673065e-08,1.424709062621269e-17,2.131721247673065e-08,5,2.131721247673065e-08,3.036088574693689e-16,2.131721247673065e-08,0.4963745806884256
2.132086641970407e-08,-2.281082638112459e-16,2.132086641970407e-08,-2.281082638112459e-16,2.132086641970407e-08,5,2.132086641970407e-08,3.034400119153691e-16,2.132086641970407e-08,0.5434244242456727
2.13249543164542e-08,-2.930298276913983e-16,2.13249543164542e-08,-2.930298276913983e-16,2.13249543164542e-08,5,2.13249543164542e-08,3.032511137315317e-16,2.13249543164542e-08,0.5944836542602757
2.1329634790406e-08,-9.99457161833067e-17,2.1329634790406e-08,-9.99457161833067e-17,2.1329634790406e-08,5,2.1329634790406e-08,3.030348330661651e-16,2.1329634790406e-08,0.6512231234800192
2.133515611313199e-08,-3.933241539550005e-16,2.133515611313199e-08,-3.933241539550005e-16,2.133515611313199e-08,5,2.133515611313199e-08,3.027796975039766e-16,2.133515611313199e-08,0.7161703162679959
2.134198113870511e-08,2.407560413454053e-16,2.134198113870511e-08,2.407560413454053e-16,2.134198113870511e-08,5,2.134198113870511e-08,3.024643189573528e-16,2.134198113870511e-08,0.7938183036195352
2.135139706961594e-08,2.59891659414317e-16,2.135139706961594e-08,2.59891659414317e-16,2.135139706961594e-08,5,2.135139706961594e-08,3.020292169090996e-16,2.135139706961594e-08,0.8954698076354928
